"AGE","MALE","IN_LABOR_FORCE","HSTOCKS","MARRIED","AGE_18_34","AGE_35_44","AGE_45_54","AGE_55_64","AGE_64_75","AGE_75_plus","RACE_white_non_hispanic","RACE_black_african_american","RACE_hispanic","RACE_other","LTHRIFT","LIRAKH","LINCOME","KNOWL","FINLIT","KNOWL_FINLIT","EDCL_no_HS","EDCL_HS_GED","EDCL_some_college","EDCL_college_degree"
66,1,1,0,1,0,0,0,0,1,0,1,0,0,0,14.5086577385242,15.7614207070196,13.5908581660223,0,1,0,0,0,0,1
66,1,1,0,1,0,0,0,0,1,0,1,0,0,0,14.5086577385242,15.8304135785065,13.6776439875753,0,1,0,0,0,0,1
66,1,1,0,1,0,0,0,0,1,0,1,0,0,0,14.5086577385242,15.8304135785065,13.6422867692496,0,1,0,0,0,0,1
61,1,1,0,1,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.4512961478763,0,0,0,0,1,0,0
61,1,1,0,1,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.4512961478763,0,0,0,0,1,0,0
61,1,1,0,1,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.4512961478763,0,0,0,0,1,0,0
61,1,1,0,1,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.4512961478763,0,0,0,0,1,0,0
61,1,1,0,1,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.4512961478763,0,0,0,0,1,0,0
37,1,1,0,0,0,1,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,11.3030483586102,1,0,0,1,0,0,0
37,1,1,0,0,0,1,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,11.2760196862135,1,0,0,1,0,0,0
37,1,1,0,0,0,1,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,11.3030483586102,1,0,0,1,0,0,0
37,1,1,0,0,0,1,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,11.0799048072929,1,0,0,1,0,0,0
37,1,1,0,0,0,1,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,11.3030483586102,1,0,0,1,0,0,0
46,1,1,1,1,0,0,1,0,0,0,0,0,1,0,14.4032972228664,12.7656884334656,13.3045283588077,1,1,1,0,0,0,1
46,1,1,1,1,0,0,1,0,0,0,0,0,1,0,14.4032972228664,12.7656884334656,13.3045283588077,1,1,1,0,0,0,1
46,1,1,1,1,0,0,1,0,0,0,0,0,1,0,14.4032972228664,12.7656884334656,13.3045283588077,1,1,1,0,0,0,1
46,1,1,1,1,0,0,1,0,0,0,0,0,1,0,14.4032972228664,12.7656884334656,13.3045283588077,1,1,1,0,0,0,1
46,1,1,1,1,0,0,1,0,0,0,0,0,1,0,14.4032972228664,12.7656884334656,13.3045283588077,1,1,1,0,0,0,1
35,1,1,0,1,0,1,0,0,0,0,0,0,1,0,10.3734911817819,-4.60517018598809,11.0286115129046,1,0,0,0,0,1,0
35,1,1,0,1,0,1,0,0,0,0,0,0,1,0,10.7579028806922,-4.60517018598809,10.9928934303075,0,0,0,0,0,1,0
35,1,1,0,1,0,1,0,0,0,0,0,0,1,0,10.5966347330961,-4.60517018598809,11.0109119357994,0,0,0,0,0,1,0
35,1,1,0,1,0,1,0,0,0,0,0,0,1,0,10.5453414387085,-4.60517018598809,10.9173858777924,1,0,0,0,0,1,0
35,1,1,0,1,0,1,0,0,0,0,0,0,1,0,10.5966347330961,-4.60517018598809,10.9745442916334,1,0,0,0,0,1,0
67,1,1,0,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,14.897315728316,12.4105102625581,1,0,0,0,0,0,1
67,1,1,0,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,14.897315728316,12.4105102625581,1,0,0,0,0,0,1
67,1,1,0,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,14.897315728316,12.4105102625581,1,0,0,0,0,0,1
67,1,1,0,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,14.897315728316,12.4105102625581,1,0,0,0,0,0,1
67,1,1,0,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,14.897315728316,12.4105102625581,1,0,0,0,0,0,1
67,1,0,1,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,-4.60517018598809,14.5764123687468,1,0,0,0,1,0,0
67,1,0,1,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,-4.60517018598809,14.5764123687468,1,0,0,0,1,0,0
67,1,0,1,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,-4.60517018598809,14.5764123687468,1,0,0,0,1,0,0
67,1,0,1,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,-4.60517018598809,14.5764123687468,1,0,0,0,1,0,0
67,1,0,1,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,-4.60517018598809,14.5764123687468,1,0,0,0,1,0,0
50,1,1,0,1,0,0,1,0,0,0,1,0,0,0,14.3223281603327,11.7117763237154,12.1213586821184,1,1,1,0,0,0,1
50,1,1,0,1,0,0,1,0,0,0,1,0,0,0,14.3223281603327,11.7675676833438,12.1213586821184,1,1,1,0,0,0,1
50,1,1,0,1,0,0,1,0,0,0,1,0,0,0,14.3223281603327,11.7280368445872,12.1213586821184,1,1,1,0,0,0,1
50,1,1,0,1,0,0,1,0,0,0,1,0,0,0,14.3223281603327,11.7117763237154,12.1213586821184,1,1,1,0,0,0,1
50,1,1,0,1,0,0,1,0,0,0,1,0,0,0,14.3223281603327,11.7117763237154,12.1213586821184,1,1,1,0,0,0,1
80,0,0,1,0,0,0,0,0,0,1,1,0,0,0,-4.60517018598809,11.3504065354725,12.0975480334502,1,1,1,0,0,0,1
80,0,0,1,0,0,0,0,0,0,1,1,0,0,0,-4.60517018598809,11.3504065354725,12.0975480334502,1,1,1,0,0,0,1
80,0,0,1,0,0,0,0,0,0,1,1,0,0,0,-4.60517018598809,11.3504065354725,12.0975480334502,1,1,1,0,0,0,1
80,0,0,1,0,0,0,0,0,0,1,1,0,0,0,-4.60517018598809,11.3504065354725,12.0975480334502,1,1,1,0,0,0,1
80,0,0,1,0,0,0,0,0,0,1,1,0,0,0,-4.60517018598809,11.3504065354725,12.0975480334502,1,1,1,0,0,0,1
48,1,1,0,1,0,0,1,0,0,0,0,0,0,1,11.4075649493124,-4.60517018598809,11.539437136703,0,0,0,0,0,1,0
48,1,1,0,1,0,0,1,0,0,0,0,0,0,1,10.8197782844103,-4.60517018598809,11.539437136703,0,0,0,0,0,1,0
48,1,1,0,1,0,0,1,0,0,0,0,0,0,1,11.4403547721354,-4.60517018598809,11.539437136703,0,0,0,0,0,1,0
48,1,1,0,1,0,0,1,0,0,0,0,0,0,1,10.9681982895286,-4.60517018598809,11.539437136703,0,0,0,0,0,1,0
48,1,1,0,1,0,0,1,0,0,0,0,0,0,1,11.0821425488778,-4.60517018598809,11.539437136703,0,0,0,0,0,1,0
34,1,1,1,1,1,0,0,0,0,0,0,0,0,1,-4.60517018598809,9.30565055178051,12.7693854274112,1,1,1,0,0,0,1
34,1,1,1,1,1,0,0,0,0,0,0,0,0,1,-4.60517018598809,9.30565055178051,12.7444620189567,1,1,1,0,0,0,1
34,1,1,1,1,1,0,0,0,0,0,0,0,0,1,-4.60517018598809,9.15904707758863,12.8377627248448,1,1,1,0,0,0,1
34,1,1,1,1,1,0,0,0,0,0,0,0,0,1,-4.60517018598809,9.11602969250494,12.7538812408704,1,1,1,0,0,0,1
34,1,1,1,1,1,0,0,0,0,0,0,0,0,1,-4.60517018598809,9.10497985631836,12.8576780345312,1,1,1,0,0,0,1
68,1,1,0,0,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,4.60517018598809,10.2436567830959,1,1,1,0,0,0,1
68,1,1,0,0,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,4.60517018598809,10.3867576267176,1,1,1,0,0,0,1
68,1,1,0,0,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,4.60517018598809,10.3177647552394,1,1,1,0,0,0,1
68,1,1,0,0,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,4.60517018598809,10.3177647552394,1,1,1,0,0,0,1
68,1,1,0,0,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,4.60517018598809,10.2436567830959,1,1,1,0,0,0,1
56,1,1,1,1,0,0,0,1,0,0,1,0,0,0,12.6014874177848,10.5840559508892,12.2938279424844,1,0,0,0,0,0,1
56,1,1,1,1,0,0,0,1,0,0,1,0,0,0,13.2912619138661,10.5584135202759,12.2938279424844,1,0,0,0,0,0,1
56,1,1,1,1,0,0,0,1,0,0,1,0,0,0,12.594730635322,10.5320962119585,12.2938279424844,1,0,0,0,0,0,1
56,1,1,1,1,0,0,0,1,0,0,1,0,0,0,12.837344422372,10.5840559508892,12.2888651531131,1,0,0,0,0,0,1
56,1,1,1,1,0,0,0,1,0,0,1,0,0,0,12.9165684644247,10.5584135202759,12.2938279424844,1,0,0,0,0,0,1
58,1,1,1,1,0,0,0,1,0,0,0,0,0,1,14.3402390868993,9.74096862303835,14.2226192712132,1,0,0,0,0,0,1
58,1,1,1,1,0,0,0,1,0,0,0,0,0,1,14.3402390868993,9.74096862303835,14.2226192712132,1,0,0,0,0,0,1
58,1,1,1,1,0,0,0,1,0,0,0,0,0,1,14.3402390868993,9.74096862303835,14.2226192712132,1,0,0,0,0,0,1
58,1,1,1,1,0,0,0,1,0,0,0,0,0,1,14.3402390868993,9.74096862303835,14.2297877606676,1,0,0,0,0,0,1
58,1,1,1,1,0,0,0,1,0,0,0,0,0,1,14.3402390868993,9.74096862303835,14.2226192712132,1,0,0,0,0,0,1
20,0,1,0,1,1,0,0,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,10.6744396991848,0,0,0,0,1,0,0
20,0,1,0,1,1,0,0,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,10.6744396991848,0,0,0,0,1,0,0
20,0,1,0,1,1,0,0,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,10.6744396991848,0,0,0,0,1,0,0
20,0,1,0,1,1,0,0,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,10.6744396991848,0,0,0,0,1,0,0
20,0,1,0,1,1,0,0,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,10.6744396991848,0,0,0,0,1,0,0
25,1,1,0,1,1,0,0,0,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,11.5806800951928,0,0,0,0,0,1,0
25,1,1,0,1,1,0,0,0,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,11.5806800951928,0,0,0,0,0,1,0
25,1,1,0,1,1,0,0,0,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,11.5806800951928,0,0,0,0,0,1,0
25,1,1,0,1,1,0,0,0,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,11.5907304310126,0,0,0,0,0,1,0
25,1,1,0,1,1,0,0,0,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,11.5806800951928,0,0,0,0,0,1,0
75,1,0,1,1,0,0,0,0,0,1,1,0,0,0,-4.60517018598809,14.1156151504146,14.7042457402641,1,1,1,0,0,0,1
75,1,0,1,1,0,0,0,0,0,1,1,0,0,0,-4.60517018598809,14.1156151504146,14.6908227199359,1,1,1,0,0,0,1
75,1,0,1,1,0,0,0,0,0,1,1,0,0,0,-4.60517018598809,14.1156151504146,14.6997913899298,1,1,1,0,0,0,1
75,1,0,1,1,0,0,0,0,0,1,1,0,0,0,-4.60517018598809,14.1156151504146,14.6772170678841,1,1,1,0,0,0,1
75,1,0,1,1,0,0,0,0,0,1,1,0,0,0,-4.60517018598809,14.1156151504146,14.7042457402641,1,1,1,0,0,0,1
28,1,1,0,0,1,0,0,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,10.6491218911922,0,0,0,0,1,0,0
28,1,1,0,0,1,0,0,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,10.6491218911922,0,0,0,0,1,0,0
28,1,1,0,0,1,0,0,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,10.6491218911922,0,0,0,0,1,0,0
28,1,1,0,0,1,0,0,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,10.6491218911922,0,0,0,0,1,0,0
28,1,1,0,0,1,0,0,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,10.6491218911922,0,0,0,0,1,0,0
59,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.3177647552394,1,0,0,0,1,0,0
59,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.3177647552394,1,0,0,0,1,0,0
59,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.3177647552394,1,0,0,0,1,0,0
59,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.3177647552394,1,0,0,0,1,0,0
59,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.3177647552394,1,0,0,0,1,0,0
63,1,1,0,0,0,0,0,1,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.0766026984165,0,0,0,0,1,0,0
63,1,1,0,0,0,0,0,1,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.0766026984165,0,0,0,0,1,0,0
63,1,1,0,0,0,0,0,1,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.0766026984165,0,0,0,0,1,0,0
63,1,1,0,0,0,0,0,1,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.0766026984165,0,0,0,0,1,0,0
63,1,1,0,0,0,0,0,1,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.0766026984165,0,0,0,0,1,0,0
54,1,1,1,1,0,0,1,0,0,0,1,0,0,0,-4.60517018598809,12.6443275764613,12.0354162523239,1,1,1,0,0,1,0
54,1,1,1,1,0,0,1,0,0,0,1,0,0,0,-4.60517018598809,11.8277362048103,12.0354162523239,1,1,1,0,0,1,0
54,1,1,1,1,0,0,1,0,0,0,1,0,0,0,-4.60517018598809,11.9276806199855,12.0289853620154,1,1,1,0,0,1,0
54,1,1,1,1,0,0,1,0,0,0,1,0,0,0,-4.60517018598809,10.8609202277415,12.0354162523239,1,1,1,0,0,1,0
54,1,1,1,1,0,0,1,0,0,0,1,0,0,0,-4.60517018598809,13.7912178653952,12.0354162523239,1,1,1,0,0,1,0
76,1,1,1,1,0,0,0,0,0,1,1,0,0,0,11.4927227576527,14.7710220029917,7.45556387429342,1,1,1,0,0,0,1
76,1,1,1,1,0,0,0,0,0,1,1,0,0,0,12.2922503417712,14.7710220029917,7.45556387429342,1,1,1,0,0,0,1
76,1,1,1,1,0,0,0,0,0,1,1,0,0,0,13.8450693602058,14.7710220029917,7.45556387429342,1,1,1,0,0,0,1
76,1,1,1,1,0,0,0,0,0,1,1,0,0,0,12.6977154498794,14.7710220029917,7.45556387429342,1,1,1,0,0,0,1
76,1,1,1,1,0,0,0,0,0,1,1,0,0,0,14.0386541092785,14.7710220029917,7.45556387429342,1,1,1,0,0,0,1
54,1,1,0,0,0,0,1,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,11.3030483586102,0,0,0,0,0,1,0
54,1,1,0,0,0,0,1,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,11.3030483586102,0,0,0,0,0,1,0
54,1,1,0,0,0,0,1,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,11.3030483586102,0,0,0,0,0,1,0
54,1,1,0,0,0,0,1,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,11.3030483586102,0,0,0,0,0,1,0
54,1,1,0,0,0,0,1,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,11.3030483586102,0,0,0,0,0,1,0
63,1,1,1,1,0,0,0,1,0,0,1,0,0,0,13.704578997257,14.3808243670143,12.6415520558781,0,1,0,0,0,0,1
63,1,1,1,1,0,0,0,1,0,0,1,0,0,0,13.704578997257,14.3808243670143,12.6450424608383,0,1,0,0,0,0,1
63,1,1,1,1,0,0,0,1,0,0,1,0,0,0,13.704578997257,14.3808243670143,12.6415520558781,0,1,0,0,0,0,1
63,1,1,1,1,0,0,0,1,0,0,1,0,0,0,13.704578997257,14.3808243670143,12.6450424608383,0,1,0,0,0,0,1
63,1,1,1,1,0,0,0,1,0,0,1,0,0,0,13.704578997257,14.3808243670143,12.6415520558781,0,1,0,0,0,0,1
46,0,1,0,1,0,0,1,0,0,0,1,0,0,0,8.1886891244442,-4.60517018598809,11.721758693497,1,0,0,0,0,0,1
46,0,1,0,1,0,0,1,0,0,0,1,0,0,0,8.55641390456952,-4.60517018598809,11.4399075413254,1,0,0,0,0,0,1
46,0,1,0,1,0,0,1,0,0,0,1,0,0,0,8.47637119689598,-4.60517018598809,11.5073488221219,1,0,0,0,0,0,1
46,0,1,0,1,0,0,1,0,0,0,1,0,0,0,8.66561319653451,-4.60517018598809,11.5288550273103,1,0,0,0,0,0,1
46,0,1,0,1,0,0,1,0,0,0,1,0,0,0,8.24275634571448,-4.60517018598809,11.6860406108506,1,0,0,0,0,0,1
58,1,1,0,1,0,0,0,1,0,0,1,0,0,0,13.2321142413634,-4.60517018598809,15.9925596930308,1,1,1,0,0,0,1
58,1,1,0,1,0,0,0,1,0,0,1,0,0,0,13.2285235732327,-4.60517018598809,15.9913334513003,1,1,1,0,0,0,1
58,1,1,0,1,0,0,0,1,0,0,1,0,0,0,13.3660935623269,-4.60517018598809,16.0531843148405,1,1,1,0,0,0,1
58,1,1,0,1,0,0,0,1,0,0,1,0,0,0,13.404530269168,-4.60517018598809,16.0531843148405,1,1,1,0,0,0,1
58,1,1,0,1,0,0,0,1,0,0,1,0,0,0,13.404530269168,-4.60517018598809,15.9913334513003,1,1,1,0,0,0,1
45,1,1,0,0,0,0,1,0,0,0,0,1,0,0,10.9150884642146,-4.60517018598809,10.8975832504897,1,0,0,0,0,1,0
45,1,1,0,0,0,0,1,0,0,0,0,1,0,0,11.1844213979982,-4.60517018598809,10.8975832504897,1,0,0,0,0,1,0
45,1,1,0,0,0,0,1,0,0,0,0,1,0,0,11.0348896640272,-4.60517018598809,10.8975832504897,1,0,0,0,0,1,0
45,1,1,0,0,0,0,1,0,0,0,0,1,0,0,11.1982147201305,-4.60517018598809,10.8975832504897,1,0,0,0,0,1,0
45,1,1,0,0,0,0,1,0,0,0,0,1,0,0,10.8780471925343,-4.60517018598809,10.8975832504897,1,0,0,0,0,1,0
41,1,1,0,1,0,1,0,0,0,0,1,0,0,0,11.5129254649702,11.9183905730784,13.308125484993,1,1,1,0,0,0,1
41,1,1,0,1,0,1,0,0,0,0,1,0,0,0,11.5129254649702,11.9183905730784,13.3134970287934,1,1,1,0,0,0,1
41,1,1,0,1,0,1,0,0,0,0,1,0,0,0,11.5129254649702,11.9183905730784,13.260322266316,1,1,1,0,0,0,1
41,1,1,0,1,0,1,0,0,0,0,1,0,0,0,11.5129254649702,11.9183905730784,13.2771293846274,1,1,1,0,0,0,1
41,1,1,0,1,0,1,0,0,0,0,1,0,0,0,11.5129254649702,11.9183905730784,13.2199709707865,1,1,1,0,0,0,1
38,1,1,1,1,0,1,0,0,0,0,1,0,0,0,9.47270463644367,-4.60517018598809,12.8232906922315,0,1,0,0,0,0,1
38,1,1,1,1,0,1,0,0,0,0,1,0,0,0,8.10167774745457,-4.60517018598809,12.8232906922315,0,1,0,0,0,0,1
38,1,1,1,1,0,1,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,12.8232906922315,0,1,0,0,0,0,1
38,1,1,1,1,0,1,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,12.8232906922315,0,1,0,0,0,0,1
38,1,1,1,1,0,1,0,0,0,0,1,0,0,0,10.0858091093301,-4.60517018598809,12.8232906922315,0,1,0,0,0,0,1
68,1,0,0,0,0,0,0,0,1,0,0,0,0,1,-4.60517018598809,9.0825070004663,11.7391504361501,1,1,1,0,0,0,1
68,1,0,0,0,0,0,0,0,1,0,0,0,0,1,-4.60517018598809,9.0825070004663,11.7391504361501,1,1,1,0,0,0,1
68,1,0,0,0,0,0,0,0,1,0,0,0,0,1,-4.60517018598809,9.0825070004663,11.7391504361501,1,1,1,0,0,0,1
68,1,0,0,0,0,0,0,0,1,0,0,0,0,1,-4.60517018598809,9.0825070004663,11.7304923734361,1,1,1,0,0,0,1
68,1,0,0,0,0,0,0,0,1,0,0,0,0,1,-4.60517018598809,9.0825070004663,11.7391504361501,1,1,1,0,0,0,1
19,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,8.94565502911613,0,0,0,0,0,1,0
19,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,8.94565502911613,0,0,0,0,0,1,0
19,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,8.94565502911613,0,0,0,0,0,1,0
19,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,8.94565502911613,0,0,0,0,0,1,0
19,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,8.94565502911613,0,0,0,0,0,1,0
31,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.3528560750621,0,0,0,0,1,0,0
31,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.3528560750621,0,0,0,0,1,0,0
31,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.3528560750621,0,0,0,0,1,0,0
31,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.3528560750621,0,0,0,0,1,0,0
31,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.3177647552394,0,0,0,0,1,0,0
68,1,1,1,1,0,0,0,0,1,0,1,0,0,0,14.6868039239077,-4.60517018598809,14.2717519597548,1,1,1,0,0,0,1
68,1,1,1,1,0,0,0,0,1,0,1,0,0,0,16.0487455728235,-4.60517018598809,14.2509899683122,1,1,1,0,0,0,1
68,1,1,1,1,0,0,0,0,1,0,1,0,0,0,15.4564471374577,-4.60517018598809,14.2081262638926,1,1,1,0,0,0,1
68,1,1,1,1,0,0,0,0,1,0,1,0,0,0,15.9073746196427,-4.60517018598809,14.2081262638926,1,1,1,0,0,0,1
68,1,1,1,1,0,0,0,0,1,0,1,0,0,0,16.0604665381217,-4.60517018598809,14.2987806321765,1,1,1,0,0,0,1
40,1,1,0,0,0,1,0,0,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.3177647552394,0,1,0,0,0,1,0
40,1,1,0,0,0,1,0,0,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.3528560750621,0,1,0,0,0,1,0
40,1,1,0,0,0,1,0,0,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.3177647552394,0,1,0,0,0,1,0
40,1,1,0,0,0,1,0,0,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.3177647552394,0,1,0,0,0,1,0
40,1,1,0,0,0,1,0,0,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.3177647552394,0,1,0,0,0,1,0
80,1,1,1,1,0,0,0,0,0,1,1,0,0,0,-4.60517018598809,12.8891694902366,15.5953326177767,1,0,0,0,1,0,0
80,1,1,1,1,0,0,0,0,0,1,1,0,0,0,-4.60517018598809,12.7396377562657,15.595514916561,1,0,0,0,1,0,0
80,1,1,1,1,0,0,0,0,0,1,1,0,0,0,-4.60517018598809,12.8158382171511,15.6076538463077,1,0,0,0,1,0,0
80,1,1,1,1,0,0,0,0,0,1,1,0,0,0,-4.60517018598809,12.7218858108072,15.6568469718164,1,0,0,0,1,0,0
80,1,1,1,1,0,0,0,0,0,1,1,0,0,0,-4.60517018598809,12.7396377562657,15.6397288915127,1,0,0,0,1,0,0
61,1,1,0,1,0,0,0,1,0,0,0,0,0,1,-4.60517018598809,-4.60517018598809,12.3421465197262,1,0,0,0,0,1,0
61,1,1,0,1,0,0,0,1,0,0,0,0,0,1,-4.60517018598809,-4.60517018598809,11.9553735446751,1,0,0,0,0,1,0
61,1,1,0,1,0,0,0,1,0,0,0,0,0,1,-4.60517018598809,-4.60517018598809,12.6274673160112,1,0,0,0,0,1,0
61,1,1,0,1,0,0,0,1,0,0,0,0,0,1,-4.60517018598809,-4.60517018598809,11.9553735446751,1,0,0,0,0,1,0
61,1,1,0,1,0,0,0,1,0,0,0,0,0,1,-4.60517018598809,-4.60517018598809,11.9272026676735,1,0,0,0,0,1,0
45,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,9.23685204370896,0,0,0,0,0,0,1
45,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,9.23685204370896,0,0,0,0,0,0,1
45,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,9.23685204370896,0,0,0,0,0,0,1
45,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,9.23685204370896,0,0,0,0,0,0,1
45,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,9.23685204370896,0,0,0,0,0,0,1
49,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,9.98129251862481,0,1,0,1,0,0,0
49,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,9.98129251862481,0,1,0,1,0,0,0
49,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,9.81877358912431,0,1,0,1,0,0,0
49,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,9.81877358912431,0,1,0,1,0,0,0
49,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,10.0300826828097,0,1,0,1,0,0,0
27,1,1,0,1,1,0,0,0,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,11.3675868797447,0,0,0,0,0,0,1
27,1,1,0,1,1,0,0,0,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,11.3675868797447,0,0,0,0,0,0,1
27,1,1,0,1,1,0,0,0,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,11.3675868797447,0,0,0,0,0,0,1
27,1,1,0,1,1,0,0,0,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,11.5181597382295,0,0,0,0,0,0,1
27,1,1,0,1,1,0,0,0,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,11.3675868797447,0,0,0,0,0,0,1
68,1,1,0,0,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,-4.60517018598809,15.9525543584134,1,0,0,1,0,0,0
68,1,1,0,0,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,-4.60517018598809,15.9614433058358,1,0,0,1,0,0,0
68,1,1,0,0,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,-4.60517018598809,15.9551021304954,1,0,0,1,0,0,0
68,1,1,0,0,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,-4.60517018598809,15.967744523903,1,0,0,1,0,0,0
68,1,1,0,0,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,-4.60517018598809,15.9461563839316,1,0,0,1,0,0,0
63,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,9.47046689487423,1,0,0,1,0,0,0
